term,definition
Domain Controller (DC),DC auths and replicates in AD. Multi-master. In sites. Critical; in DFIR, DC event logs gold (Microsoft).
Domain Generation Algorithm (DGA),DGA generates domains for C2 evasion. Pseudo-random. In malware. Daily flux; in DFIR, DGA prediction blocks (MITRE T1568).
Domain Name System (DNS),DNS translates names to IPs hierarchically. Authoritative. In internet. Cache poison; in DFIR, DNS logs for tunneling (RFC 1035).
Domain Shadowing,Domain shadowing registers subdomains under legit for phishing. Compromised. In attacks. Reputable; in DFIR, shadow subs in WHOIS (MITRE T1189).
Domain Validation (DV),DV cert verifies domain control via email/HTTP. Basic. In TLS. Quick; in DFIR, DV fakes in phishing (CAB Forum).
Domain-Based Message Authentication,Domain-based auth like SPF checks sender. Anti-spoof. In email. Legit; in DFIR, failures in spam (RFC 7208).
Donut,Donut shellcode generator embeds payloads in loaders. Position indep. In red team. Stealth; in DFIR, donut artifacts in memory (GitHub via SANS).
Drive Imaging,Drive imaging captures storage for offline analysis. Forensic. In FTK. Bit copy; in DFIR, imaging verifies with hashes (NIST SP 800-86).
Drive-by Download,Drive-by download installs malware from compromised sites. No interaction. In browsers. Silent; in DFIR, download artifacts in cache (MITRE T1189).
Dropper,Dropper installs secondary malware, often benign looking. Carrier. In delivery. Initial; in DFIR, dropper analysis for payloads (MITRE T1105).
Dual Homed, Dual homed host connects two nets without routing. Bastion. In gateways. Isolation; in DFIR, homed hosts for pivots (NIST SP 800-41).
Dual-Mode Cryptosystem,Dual-mode supports multiple algos for agility. FIPS. In modules. Transition; in DFIR, mode switches in traffic (NIST SP 800-131A).
Dumpster Diving,Dumpster diving physically recovers discarded sensitive docs. OSINT. In recon. Low tech; in DFIR, diving sims for social eng (MITRE T1593).
Dynamic Application Security Testing (DAST),DAST tests running apps for vulns like fuzzing. Black box. In QA. Runtime; in DFIR, DAST repros exploits (OWASP).
Dynamic Host Configuration Protocol (DHCP),DHCP auto assigns IPs/params. Lease based. In LANs. Spoof risk; in DFIR, DHCP logs for rogue servers (RFC 2131).
Dynamic Link Library (DLL),DLL shares code modules in Windows. Side load. In apps. Hijack; in DFIR, DLL hooks in process (MITRE T1574).
Dynamic Analysis,Dynamic analysis executes code in controlled env for behavior. Sandbox. In RE. Runtime; in DFIR, dynamic for malware det (SANS FOR508).
Dynamic Data Masking (DDM),DDM redacts sensitive in queries for non-priv users. Real-time. In DBs. Privacy; in DFIR, unmask for full views (ENISA).
Dynamic Environment,Dynamic env changes frequently like containers. IaC. In clouds. Drift; in DFIR, dynamic scans for assets (CSA).
Dynamic Packet Filtering,Dynamic packet filtering adapts rules based on context. Stateful. In firewalls. Adaptive; in DFIR, dynamic rules in state tables (NIST SP 800-41).
Dynamic Policy,Dynamic policy adjusts controls on context like risk score. Adaptive. In ZT. Responsive; in DFIR, policy changes in logs (NIST SP 800-207).
Dynamic Root of Trust Measurement (DRTM),DRTM measures from known good at runtime for attestation. TXT. In Intel. Late launch; in DFIR, DRTM for trusted boot (NIST SP 800-193).
Dynamic Testing,Dynamic testing runs code for defects. Vs static. In QA. Coverage; in DFIR, dynamic for behavior (OWASP).
Dynamic VLAN Assignment,Dynamic VLAN uses RADIUS for port assignment. NAC. In switches. Seg; in DFIR, VLAN changes in 802.1x logs (NIST SP 800-116).
EAL, Evaluation Assurance Level (EAL) grades CC cert from 1-7. Functional. In products. Trust; in DFIR, EAL high for tools (ISO 15408).
EAP,Extensible Authentication Protocol (EAP) transports auth methods over LAN. Tunneled. In 802.1x. Flexible; in DFIR, EAP failures in NAC (RFC 3748).
Eavesdropping,Eavesdropping intercepts comms without alteration. Passive. In WiFi. Encrypt; in DFIR, eaves in pcap (NIST IR 7298).
Edge Computing,Edge computing processes data near source for latency. Distributed. In IoT. Band save; in DFIR, edge logs for local threats (ENISA).
Edge Device,Edge device is boundary hardware like router. Exposed. In nets. Hardened; in DFIR, edge configs for ingress (NIST SP 800-41).
Electronic Code Book (ECB),ECB mode encrypts each block independently. Simple. In AES. Pattern leak; in DFIR, ECB rainbow in images (NIST SP 800-38A).
Electronic Discovery (eDiscovery),eDiscovery collects/ reviews digital for legal. Defensible. In litigation. Hold; in DFIR, eDisc for evidence (NIST SP 800-86).
Electronic Warfare (EW),EW disrupts comms via jamming or spoof. Mil. In spectrum. DoS; in DFIR, EW effects in signals (CNSSI 4009).
Email Authentication,Email auth verifies senders via SPF/DKIM/DMARC. Anti-spoof. In MTA. Trust; in DFIR, auth fails in phishing (RFC 6376).
Embedded Device,Embedded device runs specialized OS in hardware. RTOS. In IoT. Vulns; in DFIR, embedded forensics for firmware (ENISA).
Embedded System,Embedded system integrates hardware/software for function. Dedicated. In ICS. Secure boot; in DFIR, system dumps for mal (NIST SP 800-82).
Emerging Threat,Emerging threat is new TTP or actor. Horizon scan. In intel. Proactive; in DFIR, emerging hunts (ENISA).
Emission Security (EMSEC),EMSEC controls compromising emanations like TEMPEST. Zoned. In facilities. Van Eck; in DFIR, EMSEC in physical (CNSSI 4009).
Employee Training,Employee training builds awareness on phishing etc. Simulated. Annual. Human firewall; in DFIR, training gaps in social (NIST SP 800-50).
Encapsulation,Encapsulation bundles data with headers for layering. OSI. In protocols. Abstraction; in DFIR, decaps in Wireshark (NIST SP 800-97).
Encryption Key Management,Encryption key mgmt generates/stores/rotates keys. Lifecycle. In PKI. Secure; in DFIR, key mgmt logs for compromises (NIST SP 800-57).
Endpoint,Endpoint is user device like laptop. Agent managed. In EDR. Protected; in DFIR, endpoint agents for telemetry (NIST SP 800-137).
Endpoint Detection and Response (EDR),EDR monitors endpoints for threats, automated response. Behavioral. In SOC. Advanced; in DFIR, EDR timelines (SANS).
Endpoint Privilege Management (EPM),EPM elevates apps just-in-time. App based. In Windows. Least priv; in DFIR, EPM denials in esc (BeyondTrust).
Endpoint Protection Platform (EPP),EPP combines AV/firewall etc for endpoints. Integrated. In security. Layered; in DFIR, EPP logs for missed (NIST SP 800-83).
Endpoint Security,Endpoint security secures devices with agents. Holistic. In fleets. Visibility; in DFIR, security baselines (NIST SP 800-123).
Enforcement Point,Enforcement point applies decisions like PEP. Runtime. In gateways. Consistent; in DFIR, point logs for blocks (NIST SP 800-162).
Enterprise Architecture,Enterprise arch aligns IT with business. TOGAF. In strategy. Coherent; in DFIR, arch for risk mapping (ENISA).
Enterprise Mobility Management (EMM),EMM manages mobile devices/policies. MDM+MA. In BYOD. Secure access; in DFIR, EMM for lost device (NIST SP 800-124).
Entity Authentication,Entity auth verifies communicating parties. Mutual. In protocols. Trust; in DFIR, entity mismatches in MITM (CNSSI 4009).
Entity Tag (ETag),ETag is web cache validator for conditional requests. Hash. In HTTP. Efficient; in DFIR, ETags for version tampering (RFC 7232).
Entropy,Entropy measures randomness in data for crypto strength. High good. In keys. Predictable bad; in DFIR, low entropy in PRNG breaks (NIST SP 800-90).
Entropy Source,Entropy source harvests randomness for keys, like thermal noise. Qualified. In HWRNG. Quality; in DFIR, source analysis for weak keys (NIST SP 800-90B).
Enumeration,Enumeration lists resources like users via queries. Recon. In LDAP. Info leak; in DFIR, enum attempts in logs (MITRE T1082).
Environmental Anomaly,Environmental anomaly is physical like temp for alerts. Sensors. In DCs. Early warn; in DFIR, anomalies in facility logs (ENISA).
Environmental Control,Environmental control maintains conditions like HVAC for ops. Redundant. In sites. Uptime; in DFIR, control failures in outages (NIST SP 800-53).
Environmental Key Generation,Environmental key gen uses noise for uniqueness. Per device. In TPM. Secure; in DFIR, env keys in attestation (NIST).
Error Handling,Error handling manages exceptions gracefully without leaks. Secure. In code. Info deny; in DFIR, error messages in probes (OWASP).
Error Logging,Error logging records faults for debugging, sanitized. Centralized. In apps. Diagnosis; in DFIR, logs for crash analysis (OWASP).
Escalation of Privilege,Escalation of privilege gains higher access than intended. Vertical. In exploits. Least priv; in DFIR, esc paths in tokens (MITRE TA0004).
Event,Event is observable system occurrence. Logged. In monitoring. Timeline; in DFIR, event correlation (NIST IR 7298).
Event Correlation,Event correlation links related events for context. Rules/ML. In SIEM. Pattern; in DFIR, correlation for chains (NIST SP 800-92).
Event Log,Event log records system/app events. Structured. In Windows. Audit; in DFIR, log parsing with EVTX (SANS FOR508).
Event Monitoring,Event monitoring watches for security events in real-time. Agents. In SOC. Detect; in DFIR, monitoring feeds triage (NIST SP 800-137).
Event Response,Event response acts on detected events per playbook. Automated. In IR. Swift; in DFIR, response effectiveness (NIST SP 800-61).
Evidence, Evidence is info proving facts in court. Reliable. In forensics. Chain; in DFIR, evidence collection (NIST SP 800-86).
Evidence Preservation, Evidence preservation maintains original state with hashes. Write-block. In imaging. Integrity; in DFIR, preservation for court (NIST SP 800-86).
Exception,Exception is runtime error handled by try/catch. Graceful. In code. Robust; in DFIR, unhandled in crashes (OWASP).
Exception Handling,Exception handling processes errors without crash/leak. Logged. In apps. Secure; in DFIR, handling flaws in info disc (OWASP).
Exclusive Lock,Exclusive lock prevents concurrent access for writes. Mutual excl. In DBs. Consistency; in DFIR, lock waits in deadlocks (OWASP).
Execution,Execution runs malicious code post-delivery. MITRE. In tactics. EDR; in DFIR, execution trees (MITRE TA0002).
Execution Prevention,Execution prevention blocks unauthorized code run like DEP. Hardware. In OS. Mitigate; in DFIR, prevention bypasses (MITRE T1055).
Exfiltration,Exfiltration transfers data out covertly. MITRE. In tactics. DLP; in DFIR, exfil detection (MITRE TA0010).
Exfiltration Over Alternative Protocol,Exfil over alt protocol like DNS for evasion. MITRE. In tech. Tunnel; in DFIR, protocol anomalies (MITRE T1048.003).
Exfiltration Over C2 Channel,Exfil over C2 for stealth. MITRE. In tech. Integrated; in DFIR, C2 payloads (MITRE T1041).
Exfiltration Over Physical Medium,Exfil over physical like USB. Sneakernet. In airgap. Manual; in DFIR, medium forensics (MITRE T1052).
Exfiltration Over Web Service,Exfil over web like Dropbox. Cloud. In tech. Legit cover; in DFIR, service logs (MITRE T1567).
Exit Scam,Exit scam shuts down ops after theft, common in ransomware. Fraud. In crimeware. Sudden; in DFIR, scam indicators in C2 (ENISA).
Expanded Trace Format (ETF),ETF captures OS traces for forensics. Structured. In Windows. Detailed; in DFIR, ETF parsing for events (SANS FOR508).
Exploit,Exploit leverages vuln for adverse effect. Code/tool. In attacks. Patch; in DFIR, exploit kits in traffic (NIST IR 7298).
Exploit Chain,Exploit chain sequences vulns for goal like RCE. Multi-step. In APT. Complex; in DFIR, chain reconstruction (MITRE).
Exploit Kit,Exploit kit bundles drive-by payloads for browsers. Modular. In malvertising. Automated; in DFIR, kit artifacts in cache (MITRE T1189).
Exploitation,Exploitation uses vuln for code exec. MITRE. In tactics. Detect; in DFIR, exploitation traces (MITRE TA0002).
Exploitation for Client Execution,Exploitation for client exec targets user agents. MITRE. In tech. Drive-by; in DFIR, client crashes (MITRE T1203).
Exploitation for Credential Access,Exploitation for cred access dumps via vulns. MITRE. In tech. Targeted; in DFIR, cred artifacts (MITRE T1606).
